"Total Time (s)","Cycle Elapsed Time (s)","Total Cycles","Elapsed Cycles","Step","Total Cycle Count(8800 (0,3) Waveform)","Position(8800 (0,3):Position) (mm)","Load(8800 (0,3):Load) (kN)","Extension mm from Extensometer (mm)",
0.994,0.994,1,1,1,1,0.189778033947945,5.21640777587891,0.0856256544923305,
1.004,1.004,1,1,1,1,0.192730257815123,5.26890754699707,0.0877618851106167,
1.014,1.014,1,1,1,1,0.193366121417284,5.32139539718628,0.0862169326098919,
1.024,1.024,1,1,1,1,0.196999627715349,5.37155866622925,0.0835990964281082,
1.034,1.034,1,1,1,1,0.199960935348272,5.41781187057495,0.0876712860442162,
1.044,1.044,1,1,1,1,0.200051773005724,5.47777414321899,0.0787067468424797,
1.054,1.054,1,1,1,1,0.203103918296099,5.52321672439575,0.0878763260365963,
1.064,1.064,1,1,1,1,0.205538367515802,5.57339191436768,0.0902223650191784,
1.074,1.074,1,1,1,1,0.208345251131058,5.61617612838745,0.0910854403359413,
1.084,1.084,1,1,1,1,0.21012566921711,5.66666126251221,0.093050009565258,
1.094,1.094,1,1,1,1,0.21179708211422,5.71043491363525,0.0951433248363018,
1.104,1.104,1,1,1,1,0.214358704054356,5.76601028442383,0.0871086181581497,
1.114,1.114,1,1,1,1,0.213477578777075,5.80135583877563,0.0944805211400032,
1.124,1.124,1,1,1,1,0.216466137707233,5.85606098175049,0.0986671516820908,
1.134,1.134,1,1,1,1,0.217992210352421,5.9030294418335,0.0953912801759243,
1.144,1.144,1,1,1,1,0.221244198489189,5.94843626022339,0.0939989155765057,
1.155,1.155,1,1,1,1,0.222897443854809,5.99675178527832,0.0983238289041519,
1.165,1.165,1,1,1,1,0.225077547633648,6.05077743530273,0.106911666724539,
1.175,1.175,1,1,1,1,0.226676290404797,6.09081983566284,0.101475722740507,
1.185,1.185,1,1,1,1,0.228838226652145,6.1453104019165,0.0953435964567661,
1.195,1.195,1,1,1,1,0.230891157710552,6.18623495101929,0.109372146633101,
1.205,1.205,1,1,1,1,0.236177909374237,6.24809265136719,0.0912094180057526,
1.215,1.215,1,1,1,1,0.23746780411005,6.28997087478638,0.102043158998489,
1.225,1.225,1,1,1,1,0.239938588392734,6.33991956710815,0.105843551415396,
1.235,1.235,1,1,1,1,0.24081062990427,6.38971328735352,0.103826530095005,
1.245,1.245,1,1,1,1,0.241564582461119,6.43348693847656,0.110802658207846,
1.255,1.255,1,1,1,1,0.246061046504974,6.48411512374878,0.0994491646762848,
1.265,1.265,1,1,1,1,0.246705993872881,6.52878284454346,0.101294524607706,
1.275,1.275,1,1,1,1,0.249349369704723,6.5717339515686,0.110502250777149,
1.286,1.286,1,1,1,1,0.25055751054883,6.61922693252563,0.107712753206396,
1.296,1.296,1,1,1,1,0.252628609138727,6.65702819824219,0.112438209774971,
1.306,1.306,1,1,1,1,0.253809498685598,6.69753551483154,0.113554008803272,
1.316,1.316,1,1,1,1,0.255444576519728,6.74047470092773,0.115556725007915,
1.326,1.326,1,1,1,1,0.25752475887537,6.78088665008545,0.110282905669022,
1.336,1.336,1,1,1,1,0.25945960097909,6.82390928268433,0.111165054473448,
1.346,1.346,1,1,1,1,0.261884966433048,6.87568187713623,0.120830544346809,
1.356,1.356,1,1,1,1,0.265809153234959,6.91108703613281,0.115246780833387,
1.366,1.366,1,1,1,1,0.265300462353229,6.96194171905518,0.103816993351173,
