"Total Time (s)","Cycle Elapsed Time (s)","Total Cycles","Elapsed Cycles","Step","Total Cycle Count(8800 (0,3) Waveform)","Position(8800 (0,3):Position) (mm)","Load(8800 (0,3):Load) (kN)","Extension mm from Extensometer (mm)",
13.617,13.617,1,1,1,1,2.04062255582213,18.5845375061035,1.61768924592867,
13.628,13.628,1,1,1,1,2.04529161141515,18.6012625694275,1.61390792699943,
13.639,13.639,1,1,1,1,2.04646341719627,18.6041712760925,1.6042519738699,
13.65,13.65,1,1,1,1,2.04832558917403,18.6095118522644,1.62226211459594,
13.661,13.661,1,1,1,1,2.04955189754963,18.6012387275696,1.61168586568665,
13.671,13.671,1,1,1,1,2.04924304951429,18.6108946800232,1.62154209043665,
13.682,13.682,1,1,1,1,2.05303097983003,18.605899810791,1.61633025993266,
13.693,13.693,1,1,1,1,2.05484773297906,18.6077117919922,1.62476074147983,
13.704,13.704,1,1,1,1,2.0532671577394,18.6070203781128,1.62164222624688,
13.715,13.715,1,1,1,1,2.05751836010814,18.6135292053223,1.61757957337461,
13.726,13.726,1,1,1,1,2.05978930154443,18.6117649078369,1.62601005492177,
13.737,13.737,1,1,1,1,2.06213291310668,18.6268329620361,1.61757003663077,
13.748,13.748,1,1,1,1,2.06285053060055,18.6134696006775,1.62949573479223,
13.759,13.759,1,1,1,1,2.0644492733717,18.6188936233521,1.62732135719862,
13.77,13.77,1,1,1,1,2.06802827707529,18.624484539032,1.62508022239819,
13.78,13.78,1,1,1,1,2.06637503170967,18.6260461807251,1.63700592055964,
13.791,13.791,1,1,1,1,2.07075340679884,18.6286568641663,1.62366401593919,
13.802,13.802,1,1,1,1,2.07023563215137,18.6278462409973,1.63277637467031,
13.812,13.812,1,1,1,1,2.07158911324739,18.6244964599609,1.63488876342902,
13.823,13.823,1,1,1,1,2.07380555208921,18.6316728591919,1.63504135133033,
13.834,13.834,1,1,1,1,2.07406898129582,18.6282277107239,1.64000045812278,
13.845,13.845,1,1,1,1,2.07651251428127,18.627142906189,1.64227020315471,
13.856,13.856,1,1,1,1,2.07911047128439,18.6385154724121,1.6383792116714,
13.867,13.867,1,1,1,1,2.079373900491,18.6337113380432,1.64537918164382,
13.878,13.878,1,1,1,1,2.08249871590733,18.642258644104,1.63589488990326,
13.889,13.889,1,1,1,1,2.08054570627213,18.6288595199585,1.65957462483721,
13.9,13.9,1,1,1,1,2.08421554763317,18.6325430870056,1.65093910329766,
13.911,13.911,1,1,1,1,2.08552360990047,18.6318278312683,1.65880691695876,
13.921,13.921,1,1,1,1,2.08796714288592,18.6447501182556,1.64828312014055,
13.932,13.932,1,1,1,1,2.08942054540515,18.6464667320251,1.65243637207923,
13.943,13.943,1,1,1,1,2.09109195830226,18.6442494392395,1.65747177282233,
13.954,13.954,1,1,1,1,2.09438028150201,18.6538219451904,1.65339004646239,
13.965,13.965,1,1,1,1,2.09434394643903,18.6471581459045,1.66185867498488,
13.976,13.976,1,1,1,1,2.0956247574091,18.652880191803,1.65919792345586,
13.987,13.987,1,1,1,1,2.09616069958806,18.6505913734436,1.66358482561841,
13.998,13.998,1,1,1,1,2.09810462545753,18.647837638855,1.67104732766666,
14.009,14.009,1,1,1,1,2.09966703316569,18.659496307373,1.66821014637675,
14.02,14.02,1,1,1,1,2.10271009469032,18.6582326889038,1.66452419488583,
14.03,14.03,1,1,1,1,2.10371839268804,18.6600208282471,1.66303169447618,
14.041,14.041,1,1,1,1,2.10659794642925,18.6585187911987,1.67209160111623,
14.052,14.052,1,1,1,1,2.10706121848226,18.6683297157288,1.67032730350738,
14.062,14.062,1,1,1,1,2.10657977889776,18.6633586883545,1.6734410503684,
14.073,14.073,1,1,1,1,2.11022236896157,18.6700820922852,1.6788054687737,
14.084,14.084,1,1,1,1,2.11125791825652,18.6693549156189,1.66967880492682,
14.095,14.095,1,1,1,1,2.11496409468055,18.6808943748474,1.67288791922617,
14.106,14.106,1,1,1,1,2.11675359653234,18.6774849891663,1.66519653532596,
14.117,14.117,1,1,1,1,2.11659917251468,18.6784744262695,1.68226253841267,
14.128,14.128,1,1,1,1,2.11846134449244,18.6676621437073,1.67860042878132,
14.139,14.139,1,1,1,1,2.11893370031118,18.6806559562683,1.68437015879946,
14.15,14.15,1,1,1,1,2.12270346309543,18.678092956543,1.68175232261767,
14.161,14.161,1,1,1,1,2.12297597606778,18.6824321746826,1.68558609363799,
14.171,14.171,1,1,1,1,2.12386618511081,18.6740636825562,1.69541847652841,
14.182,14.182,1,1,1,1,2.12789029333591,18.6857104301453,1.68581974386187,
14.193,14.193,1,1,1,1,2.12828089526296,18.6813831329346,1.69887077779546,
14.203,14.203,1,1,1,1,2.12945270104408,18.6862826347351,1.68560993549757,
14.214,14.214,1,1,1,1,2.13188715026379,18.6935544013977,1.6972256894845,
14.225,14.225,1,1,1,1,2.13275919177532,18.6892628669739,1.68971550371709,
14.236,14.236,1,1,1,1,2.13454869362712,18.689489364624,1.69871818989415,
14.247,14.247,1,1,1,1,2.13747366619706,18.7002778053284,1.68660175685606,
14.258,14.258,1,1,1,1,2.14067115173936,18.7001824378967,1.69867527454691,
14.269,14.269,1,1,1,1,2.14053489525318,18.6992883682251,1.69509422723813,
14.28,14.28,1,1,1,1,2.14273316656351,18.7062859535217,1.70606625101643,
14.291,14.291,1,1,1,1,2.14509494565725,18.7066555023193,1.6918898813107,
14.302,14.302,1,1,1,1,2.14573989302516,18.7024235725403,1.71153080523195,
14.312,14.312,1,1,1,1,2.14739313839078,18.7070488929749,1.70833599604836,
14.323,14.323,1,1,1,1,2.147456724751,18.7092423439026,1.7064810993731,
14.334,14.334,1,1,1,1,2.15105389598608,18.7105655670166,1.71312344145184,
14.345,14.345,1,1,1,1,2.14985483890772,18.712317943573,1.71132099686766,
14.356,14.356,1,1,1,1,2.15476915617585,18.7180757522583,1.71255123682194,
14.367,14.367,1,1,1,1,2.15540501977801,18.7194228172302,1.70001518705525,
14.378,14.378,1,1,1,1,2.15616805610061,18.7180995941162,1.71634209249501,
14.389,14.389,1,1,1,1,2.15814831703305,18.7143087387085,1.70840752162709,
14.4,14.4,1,1,1,1,2.15840266247392,18.7224626541138,1.72528278983717,
14.411,14.411,1,1,1,1,2.16249035705924,18.7238574028015,1.71642315481758,
14.421,14.421,1,1,1,1,2.16249944082499,18.7262058258057,1.72511589682012,
14.432,14.432,1,1,1,1,2.16441611539721,18.7313199043274,1.71895516030488,
14.443,14.443,1,1,1,1,2.16561517247558,18.7263011932373,1.72725689581032,
14.453,14.453,1,1,1,1,2.16629645490646,18.7274217605591,1.73663628336873,
14.464,14.464,1,1,1,1,2.17020247417688,18.7322735786438,1.72495377217498,
14.475,14.475,1,1,1,1,2.17084742154479,18.733012676239,1.73224938120618,
14.486,14.486,1,1,1,1,2.17099276179671,18.7327980995178,1.73260224072795,
14.497,14.497,1,1,1,1,2.17401765578985,18.7381505966187,1.72709477116518,
14.508,14.508,1,1,1,1,2.17736048158407,18.7430500984192,1.73624050849972,
14.519,14.519,1,1,1,1,2.17577990634441,18.7339901924133,1.73061859801097,
14.53,14.53,1,1,1,1,2.1777692510426,18.7406778335571,1.74442303470726,
14.541,14.541,1,1,1,1,2.17849595230222,18.7445759773254,1.73403275230269,
14.552,14.552,1,1,1,1,2.18302875140905,18.7477350234985,1.74798500852838,
14.562,14.562,1,1,1,1,2.18357377735376,18.7499642372131,1.73788559681067,
14.573,14.573,1,1,1,1,2.18534511167407,18.7512755393982,1.74543392955341,
14.584,14.584,1,1,1,1,2.18558128958344,18.7494397163391,1.74236309803963,
14.595,14.595,1,1,1,1,2.18867885370255,18.7521696090698,1.74585354628201,
14.606,14.606,1,1,1,1,2.19025034517646,18.7576055526733,1.7502547535603,
14.617,14.617,1,1,1,1,2.19211251715422,18.7576055526733,1.7457629472156,
14.628,14.628,1,1,1,1,2.19287555347681,18.7584042549133,1.75883305463686,
14.639,14.639,1,1,1,1,2.19526458386779,18.760085105896,1.7559195793963,
14.65,14.65,1,1,1,1,2.19925235702992,18.7639236450195,1.74840462525697,
14.661,14.661,1,1,1,1,2.19915243560672,18.763267993927,1.75995362203708,
14.671,14.671,1,1,1,1,2.19946128364205,18.7626481056213,1.75243866789775,
14.682,14.682,1,1,1,1,2.20345814056993,18.7639713287354,1.76257622659078,
14.693,14.693,1,1,1,1,2.20250434516668,18.7624216079712,1.75565255056901,
14.703,14.703,1,1,1,1,2.20547473656535,18.778133392334,1.75529969104724,
14.714,14.714,1,1,1,1,2.20699172544479,18.7773466110229,1.75841343790827,
14.725,14.725,1,1,1,1,2.21072515316606,18.7785983085632,1.75349247809114,
14.736,14.736,1,1,1,1,2.20969868763685,18.7770009040833,1.77165997509041,
14.747,14.747,1,1,1,1,2.21144277065992,18.7758326530457,1.7614365857029,
14.758,14.758,1,1,1,1,2.21360470690727,18.7763333320618,1.77811158229251,
14.769,14.769,1,1,1,1,2.21561221913695,18.7827229499817,1.76379216142931,
14.78,14.78,1,1,1,1,2.21687486257553,18.7891840934753,1.77607548748445,
14.791,14.791,1,1,1,1,2.21795583069921,18.7828898429871,1.77314770712814,
14.802,14.802,1,1,1,1,2.22005418058634,18.7880754470825,1.77739155813322,
14.812,14.812,1,1,1,1,2.22258855122924,18.7915444374084,1.78248894771123,
14.823,14.823,1,1,1,1,2.22240687591434,18.779981136322,1.78342831697865,
14.834,14.834,1,1,1,1,2.224450723207,18.7885522842407,1.78335202302799,
14.844,14.844,1,1,1,1,2.22694875878692,18.7868237495422,1.78097737381392,
14.855,14.855,1,1,1,1,2.2296012183845,18.7899351119995,1.78563130480375,
14.866,14.866,1,1,1,1,2.23190849488378,18.7921524047852,1.78668988336906,
14.877,14.877,1,1,1,1,2.23105462090373,18.7943816184998,1.78513539412451,
14.888,14.888,1,1,1,1,2.23136346893907,18.7886357307434,1.80333626972718,
14.899,14.899,1,1,1,1,2.23431569280624,18.7909245491028,1.7923690143208,
14.91,14.91,1,1,1,1,2.23799461793303,18.8065409660339,1.79440034075694,
14.921,14.921,1,1,1,1,2.23857597894072,18.7949538230896,1.7910720171597,
14.932,14.932,1,1,1,1,2.24090142297149,18.8079237937927,1.79943574150004,
14.943,14.943,1,1,1,1,2.2427545111835,18.806529045105,1.79372323194489,
14.953,14.953,1,1,1,1,2.24389906566739,18.8119292259216,1.79478181051021,
14.964,14.964,1,1,1,1,2.244162494874,18.8065648078918,1.80542481662631,
14.975,14.975,1,1,1,1,2.24645160384178,18.8043117523193,1.80181992745795,
14.986,14.986,1,1,1,1,2.2503576231122,18.8192963600159,1.79940236289663,
14.997,14.997,1,1,1,1,2.24985801599622,18.8012480735779,1.79979336939373,
15.008,15.008,1,1,1,1,2.25351877359152,18.8208103179932,1.80932057648153,
15.019,15.019,1,1,1,1,2.25286474245787,18.8143253326416,1.804819233393,
15.03,15.03,1,1,1,1,2.2559895578742,18.8141345977783,1.81272519402943,
15.041,15.041,1,1,1,1,2.25851484475136,18.8172817230225,1.80911076811724,
15.052,15.052,1,1,1,1,2.25856934734583,18.8212871551514,1.80948746949859,
15.062,15.062,1,1,1,1,2.26014083881974,18.8149571418762,1.81983006818399,
15.073,15.073,1,1,1,1,2.26469180545807,18.8286423683167,1.79736626808858,
15.084,15.084,1,1,1,1,2.26437387365699,18.8271522521973,1.81978715283675,
15.094,15.094,1,1,1,1,2.26599986772537,18.8215732574463,1.80447114224315,
15.105,15.105,1,1,1,1,2.26649039107561,18.8294410705566,1.82899011063428,
15.116,15.116,1,1,1,1,2.26758952673078,18.8280463218689,1.81194794940715,
15.127,15.127,1,1,1,1,2.26955162013173,18.8315391540527,1.82711614047136,
15.138,15.138,1,1,1,1,2.27127753562331,18.8374996185303,1.81006921087232,
15.149,15.149,1,1,1,1,2.2741116705358,18.8342690467834,1.82899487900619,
15.16,15.16,1,1,1,1,2.27347580693364,18.8287138938904,1.82641042142782,
15.171,15.171,1,1,1,1,2.27624635548592,18.8341975212097,1.83219922493362,
15.182,15.182,1,1,1,1,2.27699122427702,18.8327074050903,1.82959569386759,
15.193,15.193,1,1,1,1,2.28047939032316,18.8432455062866,1.83022511896048,
15.203,15.203,1,1,1,1,2.28006153709888,18.8372611999512,1.83588994479647,
15.214,15.214,1,1,1,1,2.2810698350966,18.8422441482544,1.82761205115061,
15.225,15.225,1,1,1,1,2.28462158750296,18.8385605812073,1.83949006559291,
15.236,15.236,1,1,1,1,2.28583881211281,18.8437819480896,1.82929528643689,
15.247,15.247,1,1,1,1,2.28674718868732,18.8467383384705,1.85140145863862,
15.258,15.258,1,1,1,1,2.28939964828491,18.8429832458496,1.82928098132114,
15.269,15.269,1,1,1,1,2.29033527615666,18.8483119010925,1.85043347913971,
15.28,15.28,1,1,1,1,2.2913072390914,18.8378810882568,1.84147370830989,
15.291,15.291,1,1,1,1,2.2921520293057,18.8517808914185,1.85347093205009,
15.302,15.302,1,1,1,1,2.29563111158609,18.8514471054077,1.83667195779066,
15.312,15.312,1,1,1,1,2.29742061343789,18.8541889190674,1.84855474060488,
15.323,15.323,1,1,1,1,2.29907385880351,18.8520669937134,1.84849752014189,
15.334,15.334,1,1,1,1,2.29967338734269,18.8619017601013,1.85105813586068,
15.344,15.344,1,1,1,1,2.30174448593259,18.8596129417419,1.84746755180807,
15.355,15.355,1,1,1,1,2.30365207673907,18.8593626022339,1.84976590707149,
15.366,15.366,1,1,1,1,2.30453320201635,18.8640117645264,1.85501111617889,
15.377,15.377,1,1,1,1,2.3057685941577,18.8593864440918,1.85770047793941,
15.388,15.388,1,1,1,1,2.30752176094651,18.8676238059998,1.86153424895973,
15.399,15.399,1,1,1,1,2.31004704782367,18.8680768013,1.85700429563971,
15.41,15.41,1,1,1,1,2.31277217754722,18.8694834709167,1.86117185269413,
15.421,15.421,1,1,1,1,2.31360788399577,18.8682556152344,1.861405502918,
15.432,15.432,1,1,1,1,2.31404390475154,18.870484828949,1.86811937057548,
15.443,15.443,1,1,1,1,2.31395306709409,18.8673257827759,1.87231553786139,
15.453,15.453,1,1,1,1,2.31803167791367,18.8747406005859,1.86998380399456,
15.464,15.464,1,1,1,1,2.32081131023169,18.8731789588928,1.86768544873114,
15.475,15.475,1,1,1,1,2.31884013306499,18.8763737678528,1.8706895230381,
15.485,15.485,1,1,1,1,2.32194678094983,18.8770532608032,1.86785711012011,
15.496,15.496,1,1,1,1,2.32433581134081,18.8828468322754,1.87241567367163,
15.507,15.507,1,1,1,1,2.32537136063576,18.8900709152222,1.86919225425653,
15.518,15.518,1,1,1,1,2.32545311452746,18.8770413398743,1.8871499428915,
15.529,15.529,1,1,1,1,2.33083978761435,18.883204460144,1.87867654599709,
15.54,15.54,1,1,1,1,2.33138481355906,18.8831448554993,1.88004030036502,
15.551,15.551,1,1,1,1,2.33172091289163,18.888795375824,1.88219560447097,
15.562,15.562,1,1,1,1,2.33260203816891,18.8907861709595,1.88396943882365,
15.573,15.573,1,1,1,1,2.33609020421505,18.8966631889343,1.88179982960196,
15.584,15.584,1,1,1,1,2.33675331911445,18.8907384872437,1.8836833365087,
15.594,15.594,1,1,1,1,2.33940577871203,18.8987612724304,1.89202798736138,
15.605,15.605,1,1,1,1,2.33829755929112,18.8913345336914,1.88868059027648,
15.616,15.616,1,1,1,1,2.34345713823438,18.8988447189331,1.89107431297822,
15.627,15.627,1,1,1,1,2.34614593289494,18.9107894897461,1.87145723091655,
15.638,15.638,1,1,1,1,2.34513763489723,18.8974022865295,1.90206064187226,
15.649,15.649,1,1,1,1,2.34858946588039,18.9087867736816,1.88789380891037,
15.66,15.66,1,1,1,1,2.35041530279517,18.9005613327026,1.90451635340891,
15.671,15.671,1,1,1,1,2.35013370605707,18.9000248908997,1.89091218833308,
15.682,15.682,1,1,1,1,2.35210488322377,18.9067721366882,1.90481199246769,
15.693,15.693,1,1,1,1,2.35353103444576,18.9035654067993,1.89443124680696,
15.703,15.703,1,1,1,1,2.3575006400764,18.9179301261902,1.89707769322023,
15.714,15.714,1,1,1,1,2.35769139915705,18.9114451408386,1.90082086517415,
15.725,15.725,1,1,1,1,2.35916296920776,18.9068794250488,1.9098807718142,
15.735,15.735,1,1,1,1,2.36050736653805,18.9170837402344,1.90900339138169,
15.746,15.746,1,1,1,1,2.3603166074574,18.9154624938965,1.89860834060521,
15.757,15.757,1,1,1,1,2.36276014044285,18.9158797264099,1.91374315306601,
15.768,15.768,1,1,1,1,2.36650265192986,18.926990032196,1.90646661752248,
15.779,15.779,1,1,1,1,2.36675699737072,18.9220428466797,1.91828741150179,
15.79,15.79,1,1,1,1,2.36588495585918,18.9144730567932,1.90859807976885,
15.801,15.801,1,1,1,1,2.37082652442455,18.9196467399597,1.9149447827888,
15.812,15.812,1,1,1,1,2.37319738728404,18.9374804496765,1.90263761487408,
15.823,15.823,1,1,1,1,2.37482338135242,18.9327001571655,1.91602243484178,
15.834,15.834,1,1,1,1,2.37494147030711,18.929398059845,1.91185010941544,
15.844,15.844,1,1,1,1,2.37520489951372,18.92911195755,1.92537798054061,
15.855,15.855,1,1,1,1,2.3769308150053,18.9291834831238,1.91682828969555,
15.866,15.866,1,1,1,1,2.38096400699615,18.9360737800598,1.92480577591071,
15.877,15.877,1,1,1,1,2.38113659854531,18.9335465431213,1.92189706904206,
15.888,15.888,1,1,1,1,2.38313502700925,18.9344882965088,1.92377103920498,
15.899,15.899,1,1,1,1,2.38251733093858,18.930983543396,1.93156732728734,
15.91,15.91,1,1,1,1,2.38478827237487,18.9341187477112,1.93237795051303,
15.921,15.921,1,1,1,1,2.38625984242558,18.9319014549255,1.93644537175722,
15.932,15.932,1,1,1,1,2.39027486688495,18.9342141151428,1.92892564924598,
15.943,15.943,1,1,1,1,2.38866704034805,18.9427733421326,1.9342090053287,
15.953,15.953,1,1,1,1,2.39462599067688,18.9513206481934,1.92238821134939,
15.964,15.964,1,1,1,1,2.39391745694876,18.9454674720764,1.9434024263824,
15.975,15.975,1,1,1,1,2.39393562448025,18.9451217651367,1.93934454188204,
15.985,15.985,1,1,1,1,2.39875910409093,18.9534664154053,1.93173422030439,
15.996,15.996,1,1,1,1,2.39865009890199,18.9475417137146,1.93736566753697,
16.007,16.007,1,1,1,1,2.39890444434285,18.9533233642578,1.94664491928515,
16.018,16.018,1,1,1,1,2.40064852736592,18.9562320709229,1.9423772264205,
16.029,16.029,1,1,1,1,2.40399135316014,18.9539790153503,1.94648279464002,
16.039,16.039,1,1,1,1,2.4043456200242,18.961501121521,1.94295896779423,
16.05,16.05,1,1,1,1,2.40617145693898,18.9645886421204,1.95074095076084,
16.061,16.061,1,1,1,1,2.40661656146049,18.9619064331055,1.95152773212695,
16.071,16.071,1,1,1,1,2.41016831386685,18.9665555953979,1.95464147898798,
16.082,16.082,1,1,1,1,2.40953245026469,18.9497947692871,1.96389688887658,
16.093,16.093,1,1,1,1,2.4133748831749,18.9685463905334,1.95071234052935,
16.103,16.103,1,1,1,1,2.41576391356587,18.9810872077942,1.94950594243464,
16.114,16.114,1,1,1,1,2.41762608554363,18.971586227417,1.95881380441432,
16.125,16.125,1,1,1,1,2.4187252211988,18.9689993858337,1.95999159227753,
16.135,16.135,1,1,1,1,2.41876155626178,18.9763188362122,1.95791258212223,
16.146,16.146,1,1,1,1,2.42208621452451,18.9832329750061,1.95613397939763,
16.157,16.157,1,1,1,1,2.42241323009133,18.9765214920044,1.96053995504785,
16.167,16.167,1,1,1,1,2.42375762742162,18.9773082733154,1.97049631560807,
16.178,16.178,1,1,1,1,2.42636466819048,18.9741492271423,1.96384443678551,
16.189,16.189,1,1,1,1,2.42688244283795,18.9798355102539,1.97171701881852,
16.199,16.199,1,1,1,1,2.42784532200694,18.9872860908508,1.96145548245568,
16.21,16.21,1,1,1,1,2.43190576529503,18.9805388450623,1.97812571067338,
16.221,16.221,1,1,1,1,2.43259613149166,18.9836740493774,1.96842684219661,
16.231,16.231,1,1,1,1,2.43514866966605,18.9914464950562,1.97471632475357,
16.242,16.242,1,1,1,1,2.43641131310463,18.9890384674072,1.97395815361896,
16.253,16.253,1,1,1,1,2.43821898248792,18.988835811615,1.97389139641213,
16.263,16.263,1,1,1,1,2.43850057922602,18.9881920814514,1.9833470779212,
16.274,16.274,1,1,1,1,2.43842790910006,18.9905166625977,1.9724942634408,
16.285,16.285,1,1,1,1,2.441816153723,18.9998984336853,1.98781981077824,
16.295,16.295,1,1,1,1,2.44395992243886,18.9951062202454,1.97986139805074,
16.306,16.306,1,1,1,1,2.44298795950413,18.9977407455444,1.99720396670856,
16.317,16.317,1,1,1,1,2.44818387351036,18.9982056617737,1.98280825189471,
16.327,16.327,1,1,1,1,2.44729366446733,18.9940810203552,1.99399485240922,
16.338,16.338,1,1,1,1,2.44963727602959,19.0020084381104,1.98743834102497,
16.349,16.349,1,1,1,1,2.45150853177309,19.0059304237366,1.99024214371147,
16.359,16.359,1,1,1,1,2.45277117521167,19.002377986908,1.9956160988606,
16.37,16.37,1,1,1,1,2.45578698543906,19.0080165863037,1.99199690457649,
16.381,16.381,1,1,1,1,2.4534615414083,19.0009951591492,2.00617804265413,
16.391,16.391,1,1,1,1,2.45847578009963,19.0093874931335,1.99234499572635,
16.402,16.402,1,1,1,1,2.4604197059691,19.0109610557556,2.00166239444985,
16.413,16.413,1,1,1,1,2.46188219225407,19.0087676048279,1.99961199452605,
16.423,16.423,1,1,1,1,2.46236363183856,19.018018245697,2.00013174706488,
16.434,16.434,1,1,1,1,2.46571554139853,19.0130949020386,2.00635447241502,
16.445,16.445,1,1,1,1,2.46618789721727,19.0151453018188,2.00186743444223,
16.455,16.455,1,1,1,1,2.46821357697845,19.0148711204529,2.00643076636567,
16.466,16.466,1,1,1,1,2.47011208401918,19.0211653709412,2.00503363339434,
16.477,16.477,1,1,1,1,2.47219226637483,19.0180420875549,2.01625361251225,
16.487,16.487,1,1,1,1,2.47122938720584,19.0208196640015,2.02019705608664,
16.498,16.498,1,1,1,1,2.47498098245859,19.0220952033997,2.00834288350391,
16.509,16.509,1,1,1,1,2.47603469928503,19.0219163894653,2.01921000310006,
16.519,16.519,1,1,1,1,2.47651613886952,19.0275073051453,2.00868620628185,
16.53,16.53,1,1,1,1,2.47921401729584,19.0199136734009,2.0220853313653,
16.541,16.541,1,1,1,1,2.47992255102396,19.0300107002258,2.01315893913889,
16.551,16.551,1,1,1,1,2.4815394613266,19.028902053833,2.02310099458337,
16.562,16.562,1,1,1,1,2.48261134568453,19.0319776535034,2.0252515303174,
16.573,16.573,1,1,1,1,2.48519113515615,19.0383434295654,2.01914324589324,
16.583,16.583,1,1,1,1,2.48589058511853,19.0417885780334,2.0316411486846,
16.594,16.594,1,1,1,1,2.49095024263859,19.0375685691834,2.02022566631813,
16.605,16.605,1,1,1,1,2.4914952685833,19.0370798110962,2.03267588539033,
16.615,16.615,1,1,1,1,2.49293050357103,19.0409779548645,2.0206691249063,
16.626,16.626,1,1,1,1,2.49389338274002,19.0396547317505,2.03348650861602,
16.637,16.637,1,1,1,1,2.49799924485683,19.0438151359558,2.03017249013453,
16.647,16.647,1,1,1,1,2.49826267406344,19.0410375595093,2.03062548546653,
16.658,16.658,1,1,1,1,2.49847160067558,19.0444946289063,2.03337206769004,
16.669,16.669,1,1,1,1,2.50066987198591,19.048535823822,2.035470151333,
16.679,16.679,1,1,1,1,2.50399453024864,19.0514445304871,2.03835978471398,
16.69,16.69,1,1,1,1,2.50578403210044,19.0527081489563,2.03968539210658,
16.701,16.701,1,1,1,1,2.5051118334353,19.0469861030579,2.04250826828074,
16.711,16.711,1,1,1,1,2.50750086382627,19.0488338470459,2.04639449139214,
16.722,16.722,1,1,1,1,2.50809130859971,19.0464735031128,2.04607977884569,
16.733,16.733,1,1,1,1,2.51044400392771,19.0585970878601,2.04746260670128,
16.743,16.743,1,1,1,1,2.51109803506136,19.0580606460571,2.04900279083009,
16.754,16.754,1,1,1,1,2.51305104469657,19.0542817115784,2.04638018627639,
16.765,16.765,1,1,1,1,2.51688439384103,19.055962562561,2.05381884646506,
16.776,16.776,1,1,1,1,2.51689347760677,19.0625071525574,2.04797759086819,
16.786,16.786,1,1,1,1,2.51782910547852,19.0539121627808,2.06446185258117,
16.797,16.797,1,1,1,1,2.52036347612143,19.0652966499329,2.0467759611454,
16.808,16.808,1,1,1,1,2.52261625002623,19.0626740455627,2.06042780994039,
16.818,16.818,1,1,1,1,2.52523237456083,19.067645072937,2.05084338238959,
16.829,16.829,1,1,1,1,2.52634967774749,19.0659165382385,2.06558241998138,
16.84,16.84,1,1,1,1,2.52736705951095,19.0679430961609,2.05780520538669,
16.85,16.85,1,1,1,1,2.5286660380125,19.0704464912415,2.06386580609169,
16.861,16.861,1,1,1,1,2.53036470220685,19.0770268440247,2.05977454298792,
16.872,16.872,1,1,1,1,2.53194527744651,19.0679430961609,2.06539168510475,
16.882,16.882,1,1,1,1,2.53372569553256,19.0757393836975,2.05859675512471,
16.893,16.893,1,1,1,1,2.53515184675455,19.0725326538086,2.06806197337761,
16.904,16.904,1,1,1,1,2.53586038048267,19.0745949745178,2.07533374054923,
16.914,16.914,1,1,1,1,2.53828574593663,19.0770864486694,2.06644549529815,
16.925,16.925,1,1,1,1,2.53925770887136,19.0748810768127,2.07515731078835,
16.936,16.936,1,1,1,1,2.54197375482917,19.082510471344,2.06862940963559,
16.946,16.946,1,1,1,1,2.54366333525777,19.0759778022766,2.0825006035387,
16.957,16.957,1,1,1,1,2.54613411954045,19.0889239311218,2.07485213498573,
16.968,16.968,1,1,1,1,2.54681540197134,19.0876245498657,2.07851424461708,
16.978,16.978,1,1,1,1,2.54820521813035,19.0805673599243,2.0778562092927,
16.989,16.989,1,1,1,1,2.54994930115342,19.0839052200317,2.07705035443892,
17,17,1,1,1,1,2.55164796534777,19.0878987312317,2.08809867216787,
17.01,17.01,1,1,1,1,2.55465469180942,19.0929293632507,2.07947268737216,
17.021,17.021,1,1,1,1,2.55462744051218,19.0919280052185,2.08760752986054,
17.032,17.032,1,1,1,1,2.55653503131866,19.0963387489319,2.0785810018239,
17.042,17.042,1,1,1,1,2.55862429744005,19.0904140472412,2.09047332138195,
17.053,17.053,1,1,1,1,2.55867880003452,19.0930008888245,2.09136977530212,
17.064,17.064,1,1,1,1,2.56167644273043,19.0995454788208,2.09195628504777,
17.074,17.074,1,1,1,1,2.56148568364978,19.0952777862549,2.09194674830394,
17.085,17.085,1,1,1,1,2.56228505503535,19.0899848937988,2.10294261394181,
17.096,17.096,1,1,1,1,2.56712670217752,19.0994262695313,2.09144606925278,
17.106,17.106,1,1,1,1,2.5674628015101,19.1080689430237,2.09121718740082,
17.117,17.117,1,1,1,1,2.57210460580587,19.1026091575623,2.09711566346068,
17.128,17.128,1,1,1,1,2.57075112470984,19.1026329994202,2.09620490442476,
17.138,17.138,1,1,1,1,2.57322190899253,19.0990924835205,2.10325255811634,
17.149,17.149,1,1,1,1,2.57419387192726,19.1050291061401,2.10116401121721,
17.16,17.16,1,1,1,1,2.57397586154938,19.0956830978394,2.11635127576909,
17.17,17.17,1,1,1,1,2.57958962877989,19.1124081611633,2.09846034434094,
17.181,17.181,1,1,1,1,2.57989847681522,19.1075921058655,2.10557475523934,
17.192,17.192,1,1,1,1,2.57857224701643,19.1003084182739,2.11802020593963,
17.202,17.202,1,1,1,1,2.58062517807484,19.111955165863,2.10966601834311,
17.213,17.213,1,1,1,1,2.58199682670236,19.105863571167,2.11440578002744,
17.224,17.224,1,1,1,1,2.58287795197964,19.1184878349304,2.10898414115915,
17.234,17.234,1,1,1,1,2.58609360505342,19.1143989562988,2.11765304130211,
17.245,17.245,1,1,1,1,2.58898224256039,19.1243052482605,2.1047784371294,
17.256,17.256,1,1,1,1,2.590172215873,19.1105484962463,2.11938396030755,
17.266,17.266,1,1,1,1,2.58906399645209,19.1082239151001,2.12468162150602,
